,endTime,artistName,trackName,msPlayed
430,2021-10-05 04:17,Feist,Let It Die,0
431,2021-10-05 04:21,Ariana Grande,off the table (with The Weeknd),239918
432,2021-10-05 04:43,Lana Del Rey,Cinnamon Girl,24740
433,2021-10-05 04:43,Khalid,Better,2026
434,2021-10-05 04:45,Kanye West,Hurricane,0
435,2021-10-05 04:45,Khalid,Better,103775
436,2021-10-05 04:48,SAINt JHN,Roses - Imanbek Remix,176795
437,2021-10-05 04:52,Tyga,Taste (feat. Offset),232932
438,2021-10-05 04:56,FISHER,Losing It,247999
439,2021-10-05 04:59,Drake,Can I,189249
440,2021-10-05 05:18,Rihanna,Sex With Me,0
441,2021-10-05 05:18,Rihanna,Sex With Me,2666
442,2021-10-05 05:18,Rihanna,Sex With Me,60547
443,2021-10-05 05:20,CKay,love nwantiti (ah ah ah),145776
444,2021-10-05 05:24,Kehlani,Altar,243062
445,2021-10-05 05:27,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182629
446,2021-10-05 05:31,Mr.Kitty,After Dark,257121
447,2021-10-05 05:35,NEL,In Case You Change Your Mind,208937
448,2021-10-05 05:38,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),168221
449,2021-10-05 05:42,WizKid,Essence (feat. Justin Bieber & Tems),263243
450,2021-10-05 05:51,Billie Eilish,Happier Than Ever,124179
451,2021-10-05 05:52,Billie Eilish,Happier Than Ever,6720
452,2021-10-05 05:54,Billie Eilish,Happier Than Ever,168603
453,2021-10-05 05:58,Billie Eilish,NDA,195773
454,2021-10-05 06:01,Normani,Wild Side (feat. Cardi B),209433
455,2021-10-05 06:04,Doja Cat,You Right,186132
456,2021-10-05 06:08,FINNEAS,A Concert Six Months From Now,205251
457,2021-10-05 06:11,The Weeknd,Take My Breath,220170
458,2021-10-05 06:14,Fousheé,Deep End - Rompasso Remix,164273
459,2021-10-05 06:17,Joji,Daylight,163879
460,2021-10-05 06:20,Rema,Soundgasm,204714
461,2021-10-05 06:24,Ariana Grande,pov,201858
462,2021-10-05 06:28,Aaron Smith,Dancin - Krono Remix,255969
463,2021-10-05 06:30,Griff,Shade of Yellow,156930
464,2021-10-05 06:34,KALEO,Way down We Go,213662
465,2021-10-05 06:38,Cleo Sol,Why Don't You,228964
466,2021-10-05 06:41,Kehlani,Toxic,168145
467,2021-10-05 06:44,Chris Brown,Under The Influence,184585
468,2021-10-05 06:48,Billie Eilish,Your Power,245868
469,2021-10-05 06:51,H.E.R.,Come Through (feat. Chris Brown),214060
470,2021-10-05 06:55,Jorja Smith,Gone,195246
471,2021-10-05 06:58,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),190985
472,2021-10-05 07:01,Fiji Blue,Wait!,168926
473,2021-10-05 07:04,Paul Woolford,Looking for Me,211410
474,2021-10-05 07:07,MEDUZA,Piece Of Your Heart,152867
475,2021-10-05 07:10,Billie Eilish,Lo Vas A Olvidar (with ROSALÍA),203437
476,2021-10-05 07:13,Joel Lyssarides,Björninnan,146687
477,2021-10-05 07:15,Miley Cyrus,Prisoner (feat. Dua Lipa),169309
478,2021-10-05 07:46,Normani,Wild Side (feat. Cardi B),209476
479,2021-10-05 07:50,Doja Cat,You Right,186173
480,2021-10-05 07:51,FINNEAS,A Concert Six Months From Now,61930
481,2021-10-05 07:54,CKay,love nwantiti (ah ah ah),145800
482,2021-10-05 07:54,Kehlani,Altar,8750
483,2021-10-05 07:56,CKay,love nwantiti (ah ah ah),145800
484,2021-10-05 08:01,Kehlani,Altar,243090
485,2021-10-05 08:03,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),127699
486,2021-10-05 08:15,Mr.Kitty,After Dark,238980
487,2021-10-05 08:38,The Dropout,Sounding the Alarm,1053930
488,2021-10-05 08:41,CKay,love nwantiti (ah ah ah),145800
489,2021-10-05 08:50,Kehlani,Altar,243090
490,2021-10-05 08:53,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
491,2021-10-05 08:59,Mr.Kitty,After Dark,124109
492,2021-10-05 09:00,NEL,In Case You Change Your Mind,58510
493,2021-10-05 09:03,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),168253
494,2021-10-05 09:03,WizKid,Essence (feat. Justin Bieber & Tems),6566
495,2021-10-05 09:06,Khalid,Better,159210
496,2021-10-05 09:10,Kanye West,Hurricane,238182
497,2021-10-05 09:11,SAINt JHN,Roses - Imanbek Remix,70147
498,2021-10-05 09:13,Tyga,Taste (feat. Offset),74110
499,2021-10-05 09:16,FISHER,Losing It,148280
500,2021-10-05 09:17,Drake,Can I,55810
501,2021-10-05 09:19,Rihanna,Sex With Me,137930
502,2021-10-05 09:22,CKay,love nwantiti (ah ah ah),145800
503,2021-10-05 09:34,SAINt JHN,Roses - Imanbek Remix,370
504,2021-10-05 09:34,Kehlani,Altar,134511
505,2021-10-05 09:37,SAINt JHN,Roses - Imanbek Remix,176840
506,2021-10-05 09:41,Tyga,Taste (feat. Offset),154430
507,2021-10-05 09:42,Bleedingxheart,Lovely,9650
508,2021-10-05 09:42,WHOCALLIZZA,Frozen,24950
509,2021-10-05 09:53,Madonna,Frozen,1910
510,2021-10-05 09:53,The Dropout,Sounding the Alarm,4300
511,2021-10-05 09:55,WHOCALLIZZA,Frozen,129097
512,2021-10-05 09:57,Bleedingxheart,Lovely,95032
513,2021-10-05 10:05,Khalid,Better,43090
514,2021-10-05 10:10,Kanye West,Hurricane,120061
515,2021-10-05 10:27,The Dropout,Sounding the Alarm,821277
516,2021-10-05 10:33,Madonna,Frozen,358336
517,2021-10-05 10:36,WHOCALLIZZA,Frozen,205705
518,2021-10-05 10:40,Bleedingxheart,Lovely,219088
519,2021-10-05 10:42,Khalid,Better,123069
520,2021-10-05 10:46,Kanye West,Hurricane,238182
521,2021-10-05 10:49,SAINt JHN,Roses - Imanbek Remix,176840
522,2021-10-05 10:49,Tyga,Taste (feat. Offset),6057
523,2021-10-05 10:53,FISHER,Losing It,248035
524,2021-10-05 10:56,Drake,Can I,189289
525,2021-10-05 10:58,Rihanna,Sex With Me,78006
526,2021-10-05 11:00,CKay,love nwantiti (ah ah ah),145800
527,2021-10-05 11:04,Kehlani,Altar,243090
528,2021-10-05 11:07,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
529,2021-10-05 11:11,Mr.Kitty,After Dark,257147
530,2021-10-05 11:12,NEL,In Case You Change Your Mind,25692
531,2021-10-05 11:15,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),168253
532,2021-10-05 11:19,WizKid,Essence (feat. Justin Bieber & Tems),263288
533,2021-10-05 11:24,Billie Eilish,Happier Than Ever,298899
534,2021-10-05 11:27,Billie Eilish,NDA,195776
535,2021-10-05 11:31,Normani,Wild Side (feat. Cardi B),209476
536,2021-10-05 11:34,Doja Cat,You Right,186173
537,2021-10-05 11:37,FINNEAS,A Concert Six Months From Now,205286
538,2021-10-05 11:41,The Weeknd,Take My Breath,220196
539,2021-10-05 11:43,Fousheé,Deep End - Rompasso Remix,141428
540,2021-10-05 11:45,Joji,Daylight,82944
541,2021-10-05 11:51,Madonna,Frozen,367333
542,2021-10-05 11:53,WHOCALLIZZA,Frozen,129097
543,2021-10-05 11:56,Bleedingxheart,Lovely,92350
544,2021-10-05 11:56,Drake,Can I,853
545,2021-10-05 11:56,Kanye West,Hurricane,1173
546,2021-10-05 11:56,FISHER,Losing It,917
547,2021-10-05 11:56,SAINt JHN,Roses - Imanbek Remix,2581
548,2021-10-05 11:56,Khalid,Better,1770
549,2021-10-05 11:56,Rihanna,Sex With Me,1173
550,2021-10-05 11:56,Tyga,Taste (feat. Offset),960
551,2021-10-05 11:57,Drake,Can I,33685
552,2021-10-05 11:57,Rihanna,Sex With Me,1557
553,2021-10-05 11:59,CKay,love nwantiti (ah ah ah),145800
554,2021-10-05 12:00,Kehlani,Altar,17646
555,2021-10-05 12:02,Normani,Wild Side (feat. Cardi B),124138
556,2021-10-05 12:05,Ariana Grande,better off,171333
557,2021-10-05 12:08,Alessia Cara,Out Of Love,0
558,2021-10-05 12:08,Ariana Grande,in my head,222946
559,2021-10-05 12:12,Ariana Grande,safety net (feat. Ty Dolla $ign),208457
560,2021-10-05 12:16,Hailee Steinfeld,Wrong Direction,248986
561,2021-10-05 12:19,Kehlani,Toxic,168182
562,2021-10-05 12:25,Selena Gomez,Lose You To Love Me,206458
563,2021-10-05 12:25,Sabrina Claudio,Problem With You,112
564,2021-10-05 12:29,Billie Eilish,i love you,228202
565,2021-10-05 12:31,Sabrina Claudio,Truth Is,147455
566,2021-10-05 12:31,Olivia Rodrigo,hope ur ok,2431
567,2021-10-05 12:33,Olivia Rodrigo,enough for you,91391
568,2021-10-05 12:33,Ariana Grande,in my head,20480
569,2021-10-05 12:33,Feist,Let It Die,1045
570,2021-10-05 12:46,CKay,love nwantiti (ah ah ah),145800
571,2021-10-05 12:50,Ariana Grande,Let Me Love You,223853
572,2021-10-05 12:53,Billie Eilish,my future,208155
573,2021-10-05 12:57,Kelly Clarkson,Miss Independent,214773
574,2021-10-05 13:00,The Chainsmokers,Don't Let Me Down,208373
575,2021-10-05 13:02,George Ezra,Barcelona,71403
576,2021-10-05 13:06,Mr. Probz,Waves - Robin Schulz Radio Edit,208133
577,2021-10-05 13:10,Camila Cabello,OMG (feat. Quavo),228893
578,2021-10-05 13:12,SYML,Fear of the Water,115352
579,2021-10-05 13:13,Ed Sheeran,Small Bump,39760
580,2021-10-05 13:16,Alessia Cara,Sweet Dream,181881
581,2021-10-05 13:17,Drake,4422,1220
582,2021-10-05 13:17,Beyoncé,Upgrade U (feat. Jay-Z),1160
583,2021-10-05 13:17,ABRA,Roses,990
584,2021-10-05 13:17,Dawid Podsiadło,Najnowszy Klip,1270
585,2021-10-05 13:17,Miley Cyrus,Unholy,40408
586,2021-10-05 13:17,DJ Khaled,I Got the Keys (feat. Jay-Z & Future),1280
587,2021-10-05 13:19,DJ Snake,Let Me Love You,3440
588,2021-10-05 13:19,Drake,Hotline Bling,138010
589,2021-10-05 13:19,Interpol,All the Rage Back Home,2680
590,2021-10-05 13:21,WHOCALLIZZA,Frozen,129097
591,2021-10-05 13:24,Trey Songz,Song Goes Off,42342
592,2021-10-05 13:26,Two Feet,Go Fuck Yourself,129599
593,2021-10-05 13:29,Rihanna,Needed Me,191600
594,2021-10-05 13:30,SZA,Green Mile,53420
595,2021-10-05 13:34,Ariana Grande,fake smile,208880
596,2021-10-05 13:36,Charlotte Lawrence,Young and Reckless,146940
597,2021-10-05 13:38,Outkast,Roses,141929
598,2021-10-05 14:47,Madonna,Frozen,367333
599,2021-10-05 14:52,Kanye West,Fade,193747
600,2021-10-05 14:56,Ariana Grande,NASA,2020
601,2021-10-05 14:56,Lorde,Yellow Flicker Beat,232506
602,2021-10-05 14:56,Sigrid,Strangers,10842
603,2021-10-05 15:00,Mr. Probz,Gone,220454
604,2021-10-05 15:00,Josefin Öhrn,Rushing Through My Mind - Mang Dynasty Extended Version,3105
605,2021-10-05 15:00,Justin Bieber,Love Yourself,1700
606,2021-10-05 15:17,Kanye West,Wolves,196500
607,2021-10-05 15:37,Kanye West,Wolves,105085
608,2021-10-05 15:38,Travis Scott,R.I.P. SCREW,40264
609,2021-10-05 15:38,Justin Bieber,As Long As You Love Me,1500
610,2021-10-05 15:38,Drake,Can't Have Everything,3540
611,2021-10-05 15:40,Hozier,From Eden,79990
612,2021-10-05 15:40,Beyoncé,***Flawless (feat. Chimamanda Ngozi Adichie),4670
613,2021-10-05 15:41,Selena Gomez,Me & My Girls,64500
614,2021-10-05 15:42,The Weeknd,Can't Feel My Face,49280
615,2021-10-05 15:42,Woodkid,The Golden Age,3890
616,2021-10-05 15:42,The Neighbourhood,Sweater Weather,1840
617,2021-10-05 15:42,Rihanna,Needed Me,1950
618,2021-10-05 15:43,Hailee Steinfeld,Starving,58460
619,2021-10-05 15:43,Future,F*ck Up Some Commas,29030
620,2021-10-05 15:44,Interpol,All the Rage Back Home,74160
621,2021-10-05 15:47,Miguel,destinado a morir,181440
622,2021-10-05 15:48,PARTYNEXTDOOR,Wus Good / Curious,9520
623,2021-10-05 15:51,Drake,Jumpman,205879
624,2021-10-05 15:55,Arcane Station,Make Me a Bird,240920
625,2021-10-05 15:57,Beyoncé,Partition,106390
626,2021-10-05 15:58,Billie Eilish,ocean eyes,49220
627,2021-10-05 15:59,Hayden Thorpe,Love Crimes,30370
628,2021-10-05 16:01,Loud Luxury,Body,163216
629,2021-10-05 16:07,Jhené Aiko,Comfort Inn Ending (Freestyle),321826
630,2021-10-05 16:10,Drake,Gyalchester,189229
631,2021-10-05 16:13,Lizzo,Truth Hurts,173325
632,2021-10-05 16:18,Tender Games,Flames - Bonus Track,308637
633,2021-10-05 16:22,Natalia Przybysz,Królowa śniegu,255584
634,2021-10-05 16:26,Camila Cabello,I Have Questions,221881
635,2021-10-05 16:28,Travis Scott,YOSEMITE,150043
636,2021-10-05 16:59,Natalia Nykiel,Error,12115
637,2021-10-05 17:01,WHOCALLIZZA,Frozen,129097
638,2021-10-05 17:03,Band of Horses,No One's Gonna Love You,114772
639,2021-10-05 17:04,Maelstrom,Rough & Tender,28570
640,2021-10-05 17:05,Pia Mia,I'm A Fan (feat. Jeremih),88220
641,2021-10-05 17:05,H.E.R.,Losing,16940
642,2021-10-05 17:08,CKay,love nwantiti (ah ah ah),145800
643,2021-10-05 17:10,benny blanco,Eastside (with Halsey & Khalid),136390
644,2021-10-05 17:53,Doja Cat,You Right,37639
645,2021-10-05 17:53,Normani,Wild Side (feat. Cardi B),209476
646,2021-10-05 17:56,CKay,love nwantiti (ah ah ah),145800
647,2021-10-05 17:59,Drake,Can I,189289
648,2021-10-05 18:02,Normani,Wild Side (feat. Cardi B),198929
649,2021-10-05 18:02,WHOCALLIZZA,Frozen,2410
650,2021-10-05 18:06,Bleedingxheart,Lovely,219088
651,2021-10-05 18:06,Khalid,Better,0
652,2021-10-06 05:39,Normani,Wild Side (feat. Cardi B),209476
653,2021-10-06 05:42,Mikromusic,Takiego chłopaka,187677
654,2021-10-06 05:46,Normani,Wild Side (feat. Cardi B),209476
655,2021-10-06 05:50,Chet Faker,1998,22293
656,2021-10-06 05:50,Nat King Cole,Nature Boy,1685
657,2021-10-06 05:50,Florence + The Machine,Queen Of Peace,896
658,2021-10-06 05:50,Her,Quite Like,241245
659,2021-10-06 05:53,Alessia Cara,Here,131029
660,2021-10-06 05:55,CKay,love nwantiti (ah ah ah),145800
661,2021-10-06 05:58,Normani,Wild Side (feat. Cardi B),209476
662,2021-10-06 06:02,Kehlani,Altar,243090
663,2021-10-06 06:05,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
664,2021-10-06 06:08,Mr.Kitty,After Dark,180179
665,2021-10-06 07:04,WHOCALLIZZA,Frozen,129097
666,2021-10-06 07:08,Bleedingxheart,Lovely,219088
667,2021-10-06 07:11,Khalid,Better,150613
668,2021-10-06 07:14,Kanye West,Hurricane,238182
669,2021-10-06 07:17,SAINt JHN,Roses - Imanbek Remix,176840
670,2021-10-06 07:19,FISHER,Losing It,2770
671,2021-10-06 07:19,Tyga,Taste (feat. Offset),64257
672,2021-10-06 07:22,Drake,Can I,189289
673,2021-10-06 07:25,Rihanna,Sex With Me,206400
674,2021-10-06 07:50,CKay,love nwantiti (ah ah ah),142240
675,2021-10-06 07:52,WHOCALLIZZA,Frozen,129097
676,2021-10-06 07:56,Bleedingxheart,Lovely,219088
677,2021-10-06 07:58,Khalid,Better,124923
678,2021-10-06 08:02,Kanye West,Hurricane,238182
679,2021-10-06 08:09,SAINt JHN,Roses - Imanbek Remix,160267
680,2021-10-06 08:11,WHOCALLIZZA,Frozen,129097
681,2021-10-06 08:15,Bleedingxheart,Lovely,219088
682,2021-10-06 08:19,Khalid,Better,229320
683,2021-10-06 08:23,Kanye West,Hurricane,238182
684,2021-10-06 08:26,SAINt JHN,Roses - Imanbek Remix,176840
685,2021-10-06 08:30,Tyga,Taste (feat. Offset),232959
686,2021-10-06 08:34,FISHER,Losing It,248035
687,2021-10-06 08:37,Drake,Can I,189289
688,2021-10-06 08:41,Rihanna,Sex With Me,206400
689,2021-10-06 08:43,CKay,love nwantiti (ah ah ah),145800
690,2021-10-06 08:50,Kehlani,Altar,159087
691,2021-10-06 08:52,WHOCALLIZZA,Frozen,129097
692,2021-10-06 08:55,Bleedingxheart,Lovely,219088
693,2021-10-06 08:59,Khalid,Better,229320
694,2021-10-06 09:35,Kanye West,Hurricane,102973
695,2021-10-06 09:37,WHOCALLIZZA,Frozen,129097
696,2021-10-06 09:41,Bleedingxheart,Lovely,219088
697,2021-10-06 09:44,Khalid,Better,164153
698,2021-10-06 09:48,Kanye West,Hurricane,238182
699,2021-10-06 09:50,SAINt JHN,Roses - Imanbek Remix,176840
700,2021-10-06 10:07,Tyga,Taste (feat. Offset),146807
701,2021-10-06 10:09,WHOCALLIZZA,Frozen,129097
702,2021-10-06 10:13,Bleedingxheart,Lovely,219088
703,2021-10-06 10:16,Khalid,Better,229320
704,2021-10-06 10:19,Kanye West,Hurricane,139469
705,2021-10-06 12:01,WHOCALLIZZA,Frozen,129097
706,2021-10-06 12:05,Bleedingxheart,Lovely,219088
707,2021-10-06 12:10,Khalid,Better,42783
708,2021-10-06 12:12,WHOCALLIZZA,Frozen,129097
709,2021-10-06 12:25,Bleedingxheart,Lovely,65303
710,2021-10-06 12:52,The Daily,The Facebook Whistle-Blower Testifies,1433188
711,2021-10-06 12:58,Madonna,Frozen,367333
712,2021-10-06 13:00,WHOCALLIZZA,Frozen,129097
713,2021-10-06 13:13,Bleedingxheart,Lovely,148306
714,2021-10-06 13:14,WHOCALLIZZA,Frozen,55600
715,2021-10-06 13:18,Bleedingxheart,Lovely,204500
716,2021-10-06 13:21,Bleedingxheart,Lovely,219088
717,2021-10-06 13:27,Khalid,Better,335444
718,2021-10-06 13:31,Kanye West,Hurricane,238182
719,2021-10-06 13:34,SAINt JHN,Roses - Imanbek Remix,176840
720,2021-10-06 13:35,Kanye West,Hurricane,140
721,2021-10-06 13:35,SAINt JHN,Roses - Imanbek Remix,160
722,2021-10-06 13:35,Tyga,Taste (feat. Offset),63954
723,2021-10-06 13:38,Bleedingxheart,Lovely,120
724,2021-10-06 13:38,Drake,Can I,810
725,2021-10-06 13:38,Kanye West,Hurricane,140
726,2021-10-06 13:38,Kanye West,Hurricane,23420
727,2021-10-06 13:38,FISHER,Losing It,140
728,2021-10-06 13:38,FISHER,Losing It,560
729,2021-10-06 13:38,SAINt JHN,Roses - Imanbek Remix,170
730,2021-10-06 13:38,SAINt JHN,Roses - Imanbek Remix,550
731,2021-10-06 13:38,Khalid,Better,172200
732,2021-10-06 13:38,Khalid,Better,180
733,2021-10-06 13:38,WHOCALLIZZA,Frozen,1540
734,2021-10-06 13:38,Tyga,Taste (feat. Offset),190
735,2021-10-06 13:38,Tyga,Taste (feat. Offset),670
736,2021-10-06 13:42,Bleedingxheart,Lovely,219088
737,2021-10-06 13:46,Khalid,Better,229320
738,2021-10-06 13:50,Kanye West,Hurricane,238182
739,2021-10-06 13:52,SAINt JHN,Roses - Imanbek Remix,125918
740,2021-10-06 14:01,FISHER,Losing It,1870
741,2021-10-06 14:01,Tyga,Taste (feat. Offset),78820
742,2021-10-06 14:08,Drake,Can I,125740
743,2021-10-06 14:08,The Dumplings,Przykro mi,149
744,2021-10-06 14:11,Khalid,Better,229320
745,2021-10-06 14:13,Kanye West,Hurricane,60654
746,2021-10-06 14:48,Kanye West,Hurricane,177527
747,2021-10-06 14:51,SAINt JHN,Roses - Imanbek Remix,176840
748,2021-10-06 14:56,FISHER,Losing It,1340
749,2021-10-06 14:56,Tyga,Taste (feat. Offset),19642
750,2021-10-06 14:59,Drake,Can I,172190
751,2021-10-06 15:03,Rihanna,Sex With Me,206400
752,2021-10-06 15:05,CKay,love nwantiti (ah ah ah),145800
753,2021-10-06 15:09,Kehlani,Altar,243090
754,2021-10-06 16:40,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),55758
755,2021-10-06 16:42,WHOCALLIZZA,Frozen,129097
756,2021-10-06 16:46,Bleedingxheart,Lovely,241159
757,2021-10-06 16:50,Kanye West,Hurricane,238182
758,2021-10-06 16:53,SAINt JHN,Roses - Imanbek Remix,176840
759,2021-10-06 16:57,Tyga,Taste (feat. Offset),232959
760,2021-10-06 17:01,FISHER,Losing It,248035
761,2021-10-06 17:02,Drake,Can I,53925
762,2021-10-06 18:07,The Tim Ferriss Show,"#536: Diana Chapman — How to Get Unstuck, Do “The Work,” Take Radical Responsibility, and Reduce Drama in Your Life",105770
763,2021-10-06 18:29,WHOCALLIZZA,Frozen,129097
764,2021-10-06 18:33,Bleedingxheart,Lovely,219088
765,2021-10-06 19:11,Kanye West,Hurricane,68323
766,2021-10-06 19:15,Bleedingxheart,Lovely,219088
767,2021-10-06 19:19,Kanye West,Hurricane,238182
768,2021-10-06 19:22,SAINt JHN,Roses - Imanbek Remix,176840
769,2021-10-06 19:26,FISHER,Losing It,16924
770,2021-10-06 19:26,Tyga,Taste (feat. Offset),232959
771,2021-10-06 19:28,WHOCALLIZZA,Frozen,129097
772,2021-10-06 19:32,Bleedingxheart,Lovely,219088
773,2021-10-06 19:36,Kanye West,Hurricane,238182
774,2021-10-06 19:39,SAINt JHN,Roses - Imanbek Remix,176840
775,2021-10-06 19:43,Tyga,Taste (feat. Offset),232959
776,2021-10-06 19:47,FISHER,Losing It,248035
777,2021-10-06 19:50,Drake,Can I,189289
778,2021-10-06 19:54,Rihanna,Sex With Me,206400
779,2021-10-06 19:55,CKay,love nwantiti (ah ah ah),54624
780,2021-10-07 05:24,Bleedingxheart,Lovely,219088
781,2021-10-07 05:28,Kanye West,Hurricane,238182
782,2021-10-07 05:31,SAINt JHN,Roses - Imanbek Remix,176840
783,2021-10-07 05:34,FISHER,Losing It,1450
784,2021-10-07 05:34,Tyga,Taste (feat. Offset),173113
785,2021-10-07 05:37,Drake,Can I,189289
786,2021-10-07 05:38,Rihanna,Sex With Me,49848
787,2021-10-07 05:40,CKay,love nwantiti (ah ah ah),77098
788,2021-10-07 05:45,Normani,Wild Side (feat. Cardi B),209476
789,2021-10-07 05:47,Doja Cat,You Right,79645
790,2021-10-07 05:47,H.E.R.,Come Through (feat. Chris Brown),1791
791,2021-10-07 05:47,FINNEAS,A Concert Six Months From Now,1578
792,2021-10-07 05:47,Joji,Daylight,9258
793,2021-10-07 05:47,The Weeknd,Take My Breath,1322
794,2021-10-07 05:47,Fousheé,Deep End - Rompasso Remix,2495
795,2021-10-07 05:50,Chris Brown,Under The Influence,184613
796,2021-10-07 05:52,Billie Eilish,Your Power,101606
797,2021-10-07 05:53,MEDUZA,Piece Of Your Heart,1600
798,2021-10-07 05:53,H.E.R.,Come Through (feat. Chris Brown),63402
799,2021-10-07 05:53,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),1343
800,2021-10-07 05:53,Billie Eilish,Your Power,14549
801,2021-10-07 05:53,Fiji Blue,Wait!,1664
802,2021-10-07 05:53,Jorja Smith,Gone,1258
803,2021-10-07 05:53,Paul Woolford,Looking for Me,1365
804,2021-10-07 05:56,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),178994
805,2021-10-07 05:58,Gracie Abrams,Stay,87599
806,2021-10-07 07:12,Labrinth,No Ordinary,1800
807,2021-10-07 07:12,Todd Terje,Johnny and Mary,7110
808,2021-10-07 07:13,Years & Years,Memo,14020
809,2021-10-07 07:17,H.E.R.,Comfortable,255065
810,2021-10-07 07:20,James Blake,Godspeed,173840
811,2021-10-07 07:23,Sam Smith,Diamonds,213869
812,2021-10-07 07:25,Disclosure,Latch,66875
813,2021-10-07 07:27,Tate McRae,you broke me first,169265
814,2021-10-07 07:30,Gracie Abrams,"I miss you, I’m sorry",167538
815,2021-10-07 07:34,Billie Eilish,my future,208155
816,2021-10-07 07:38,KATIE,Thinkin Bout You,263592
817,2021-10-07 07:41,Kehlani,Open (Passionate),195337
818,2021-10-07 07:41,Maribou State,Steal,1420
819,2021-10-07 07:41,Kehlani,Grieving (feat. James Blake),2210
820,2021-10-07 07:45,BADBADNOTGOOD,In Your Eyes,195260
821,2021-10-07 08:46,BADBADNOTGOOD,In Your Eyes,51802
822,2021-10-07 08:50,BADBADNOTGOOD,Time Moves Slow,273864
823,2021-10-07 09:14,Josefin Öhrn,Rushing Through My Mind - Mang Dynasty Extended Version,55002
824,2021-10-07 09:16,WHOCALLIZZA,Frozen,129097
825,2021-10-07 09:20,Bleedingxheart,Lovely,219088
826,2021-10-07 09:24,Kanye West,Hurricane,238182
827,2021-10-07 09:27,SAINt JHN,Roses - Imanbek Remix,176840
828,2021-10-07 09:31,Tyga,Taste (feat. Offset),232959
829,2021-10-07 09:35,FISHER,Losing It,248035
830,2021-10-07 09:38,Drake,Can I,148786
831,2021-10-07 09:56,Bleedingxheart,Lovely,51240
832,2021-10-07 09:56,Rihanna,Man Down,3900
833,2021-10-07 12:37,Måneskin,I WANNA BE YOUR SLAVE,0
834,2021-10-07 12:37,Måneskin,Beggin',211560
835,2021-10-07 12:40,Måneskin,Beggin',211560
